anime_id,title,genre,type,episodes,rating,members,set
11077,hellsing: the dawn,"Action, Horror, Seinen, Supernatural, Vampire",Special,3,7.37,40548,"{'Vampire', 'Action', 'Special', 'Horror', 'Supernatural', 'Seinen'}"
31326,high school dxd born: ishibumi ichiei kanzen kanshuu! mousou bakuyou kaijo original video,"Comedy, Ecchi",Special,6,7.37,18288,"{'Ecchi', 'Comedy', 'Special'}"
13357,high school dxd specials,"Comedy, Demons, Ecchi, Harem, Romance, School",Special,6,7.37,75439,"{'Harem', 'School', 'Demons', 'Romance', 'Special', 'Ecchi', 'Comedy'}"
10189,hunter x hunter pilot,"Action, Adventure, Shounen, Super Power",OVA,1,7.37,10375,"{'Super Power', 'Adventure', 'OVA', 'Shounen', 'Action'}"
19619,jewelpet twinkle☆: hohoemi no niji ni dokki☆doki!,"Fantasy, Magic, School, Shoujo",Special,1,7.37,555,"{'School', 'Special', 'Shoujo', 'Magic', 'Fantasy'}"
15735,jormungand: perfect order - first stage soushuuhen,"Action, Adventure, Seinen",Special,1,7.37,6522,"{'Adventure', 'Action', 'Seinen', 'Special'}"
8134,"keroro gunsou movie 5: tanjou! kyuukyoku keroro, kiseki no jikuu-jima, de arimasu!!",Comedy,Movie,1,7.37,1577,"{'Movie', 'Comedy'}"
21863,mangaka-san to assistant-san to the animation,"Comedy, Ecchi, Harem, Seinen, Slice of Life",TV,12,7.37,108642,"{'Harem', 'TV', 'Ecchi', 'Comedy', 'Seinen', 'Slice of Life'}"
24475,mangaka-san to assistant-san to the animation specials,"Comedy, Ecchi, Harem, Seinen, Slice of Life",Special,6,7.37,21564,"{'Harem', 'Special', 'Ecchi', 'Comedy', 'Seinen', 'Slice of Life'}"
2734,mazinkaiser: shitou! ankoku dai shogun,"Action, Mecha",OVA,1,7.37,2216,"{'Mecha', 'Action', 'OVA'}"
1969,mobile suit zeta gundam: a new translation iii - love is the pulse of the stars,"Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.37,5705,"{'Space', 'Drama', 'Sci-Fi', 'Military', 'Movie', 'Mecha'}"
8857,nichijou: nichijou no 0-wa,"Comedy, School, Slice of Life",OVA,1,7.37,37342,"{'School', 'Comedy', 'Slice of Life', 'OVA'}"
2020,one piece: nenmatsu tokubetsu kikaku! mugiwara no luffy oyabun torimonochou,"Adventure, Comedy, Fantasy, Shounen",Special,1,7.37,18307,"{'Adventure', 'Shounen', 'Special', 'Comedy', 'Fantasy'}"
9888,shinryaku! ika musume specials,Comedy,Special,2,7.37,14497,"{'Comedy', 'Special'}"
4028,slayers revolution,"Adventure, Comedy, Fantasy",TV,13,7.37,23679,"{'Comedy', 'Adventure', 'TV', 'Fantasy'}"
1965,sola,"Drama, Romance, Slice of Life, Supernatural",TV,13,7.37,71172,"{'TV', 'Drama', 'Romance', 'Supernatural', 'Slice of Life'}"
8934,star driver: kagayaki no takuto,"Action, Mecha, Romance, Shounen",TV,25,7.37,66084,"{'TV', 'Shounen', 'Action', 'Romance', 'Mecha'}"
19021,takanashi rikka kai: chuunibyou demo koi ga shitai! movie,"Comedy, Drama, Romance, School, Slice of Life",Movie,1,7.37,34272,"{'Drama', 'School', 'Romance', 'Movie', 'Comedy', 'Slice of Life'}"
10321,uta no☆prince-sama♪ maji love 1000%,"Comedy, Harem, Music, Romance, School, Shoujo",TV,13,7.37,105723,"{'Harem', 'TV', 'School', 'Romance', 'Music', 'Comedy', 'Shoujo'}"
31178,uta no☆prince-sama♪ maji love legend star,"Comedy, Harem, Music, Romance, Shoujo",TV,13,7.37,12757,"{'Harem', 'TV', 'Romance', 'Music', 'Comedy', 'Shoujo'}"
20359,yamada-kun to 7-nin no majo,"Comedy, School, Shounen, Supernatural",ONA,1,7.37,23937,"{'Shounen', 'ONA', 'School', 'Comedy', 'Supernatural'}"
975,yokohama kaidashi kikou,"Sci-Fi, Seinen, Slice of Life",OVA,2,7.37,12389,"{'Slice of Life', 'Sci-Fi', 'OVA', 'Seinen'}"
9332,.hack//quantum,"Action, Adventure, Fantasy, Game, Sci-Fi",OVA,3,7.36,26163,"{'Adventure', 'OVA', 'Sci-Fi', 'Game', 'Action', 'Fantasy'}"
1347,bubblegum crisis,"Adventure, Mecha, Sci-Fi, Shounen",OVA,8,7.36,17268,"{'Adventure', 'OVA', 'Shounen', 'Sci-Fi', 'Mecha'}"
12293,campione!: matsurowanu kamigami to kamigoroshi no maou,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance",TV,13,7.36,151928,"{'Harem', 'TV', 'Romance', 'Ecchi', 'Comedy', 'Magic', 'Fantasy'}"
3087,cencoroll,"Action, Sci-Fi",Movie,1,7.36,56370,"{'Movie', 'Sci-Fi', 'Action'}"
2383,cybersix,"Action, Adventure, Romance, Sci-Fi",TV,13,7.36,3607,"{'Adventure', 'TV', 'Sci-Fi', 'Action', 'Romance'}"
1678,cyborg 009: the cyborg soldier,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,7.36,14867,"{'Adventure', 'TV', 'Shounen', 'Sci-Fi', 'Action', 'Mecha'}"
17917,danball senki wars,"Action, Kids, Mecha",TV,37,7.36,1880,"{'Mecha', 'Kids', 'TV', 'Action'}"
902,dragon ball z movie 09: ginga girigiri!! bucchigiri no sugoi yatsu,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.36,51083,"{'Adventure', 'Shounen', 'Sci-Fi', 'Movie', 'Comedy', 'Fantasy'}"
23539,gudetama,"Comedy, Kids",TV,Unknown,7.36,2348,"{'TV', 'Comedy', 'Kids'}"
16700,higurashi no naku koro ni kaku: outbreak,"Horror, Mystery, Psychological, Thriller",OVA,1,7.36,33381,"{'OVA', 'Thriller', 'Horror', 'Mystery', 'Psychological'}"
14765,ixion saga dt,"Action, Comedy, Fantasy",TV,25,7.36,52569,"{'TV', 'Comedy', 'Action', 'Fantasy'}"
16035,karneval (tv),"Action, Fantasy, Mystery, Sci-Fi, Shoujo",TV,13,7.36,108174,"{'TV', 'Sci-Fi', 'Action', 'Mystery', 'Shoujo', 'Fantasy'}"
31780,kimi no kokoro wa kagayaiteru kai?,Music,Music,1,7.35,2762,{'Music'}
15379,kotoura-san,"Comedy, Drama, Romance, School",TV,12,7.36,123691,"{'TV', 'Drama', 'School', 'Romance', 'Comedy'}"
32871,kuroko no basket movie 3: winter cup soushuuhen - tobira no mukou,"Comedy, Shounen, Sports",Movie,1,7.38,5492,"{'Movie', 'Sports', 'Comedy', 'Shounen'}"
3577,kyouran kazoku nikki,"Comedy, Sci-Fi",TV,26,7.36,20883,"{'TV', 'Comedy', 'Sci-Fi'}"
1013,le chevalier d&#039;eon,"Historical, Magic, Mystery, Seinen, Supernatural",TV,24,7.36,33035,"{'TV', 'Seinen', 'Supernatural', 'Historical', 'Mystery', 'Magic'}"
190,love hina again,"Comedy, Drama, Ecchi, Romance, Shounen",OVA,3,7.36,61154,"{'Shounen', 'OVA', 'Drama', 'Romance', 'Ecchi', 'Comedy'}"
963,"love hina: motoko no sentaku, koi ka ken... &quot;naku na&quot;","Drama, Romance, Slice of Life",Special,1,7.36,28222,"{'Drama', 'Slice of Life', 'Special', 'Romance'}"
1609,mai-otome zwei,"Action, Magic",OVA,4,7.36,14615,"{'Magic', 'Action', 'OVA'}"
4056,masuda kousuke gekijou gag manga biyori 3,Comedy,TV,12,7.36,1615,"{'Comedy', 'TV'}"
8424,mm!,"Comedy, Ecchi, Harem, School",TV,12,7.36,129672,"{'Harem', 'TV', 'School', 'Ecchi', 'Comedy'}"
94,mobile suit gundam seed destiny,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",TV,50,7.36,65896,"{'Space', 'TV', 'Drama', 'Sci-Fi', 'Action', 'Military', 'Romance', 'Mecha'}"
13585,natsuyuki rendezvous,"Drama, Josei, Romance, Supernatural",TV,11,7.36,40958,"{'TV', 'Drama', 'Romance', 'Supernatural', 'Josei'}"
16143,one piece: kinkyuu kikaku one piece kanzen kouryakuhou,"Adventure, Comedy, Fantasy, Shounen",Special,1,7.36,5914,"{'Adventure', 'Shounen', 'Special', 'Comedy', 'Fantasy'}"
31918,owari no seraph: nagoya kessen-hen - owaranai seraph - nagoya kessen-hen,"Comedy, Parody, Shounen",Special,4,7.36,11400,"{'Parody', 'Comedy', 'Shounen', 'Special'}"
9893,suite precure♪,"Action, Fantasy, Magic, Shoujo",TV,48,7.36,7314,"{'TV', 'Action', 'Shoujo', 'Magic', 'Fantasy'}"
16868,sukitte ii na yo.: dareka ga,"Romance, School, Shoujo",OVA,1,7.36,27802,"{'School', 'Shoujo', 'OVA', 'Romance'}"
6758,tatakau shisho: the book of bantorra,"Action, Fantasy, Seinen, Super Power",TV,27,7.36,35520,"{'Super Power', 'TV', 'Action', 'Seinen', 'Fantasy'}"
415,tonari no yamada-kun,"Comedy, Slice of Life",Movie,1,7.36,16442,"{'Movie', 'Slice of Life', 'Comedy'}"
7,witch hunter robin,"Action, Drama, Magic, Mystery, Police, Supernatural",TV,26,7.36,64905,"{'TV', 'Drama', 'Police', 'Action', 'Mystery', 'Supernatural', 'Magic'}"
976,yokohama kaidashi kikou: quiet country cafe,"Sci-Fi, Seinen, Slice of Life",OVA,2,7.36,7609,"{'Slice of Life', 'Sci-Fi', 'OVA', 'Seinen'}"
7745,zettai karen children ova: aitazousei! ubawareta mirai?,"Action, Comedy, Shounen, Supernatural",OVA,1,7.36,4277,"{'OVA', 'Shounen', 'Action', 'Comedy', 'Supernatural'}"
30870,ajin part 3: shougeki,"Action, Horror, Mystery, Seinen, Supernatural",Movie,1,7.36,9638,"{'Action', 'Movie', 'Horror', 'Seinen', 'Supernatural', 'Mystery'}"
17901,all alone with you,"Fantasy, Music",Music,1,7.35,7612,"{'Music', 'Fantasy'}"
9925,amagami ss: tachibana miya-hen - imouto,School,Special,1,7.35,31019,"{'School', 'Special'}"
30206,amagi brilliant park: nonbirishiteiru hima ga nai!,Comedy,Special,1,7.35,30342,"{'Comedy', 'Special'}"
2116,captain tsubasa,"Action, Shounen, Sports",TV,128,7.35,36623,"{'TV', 'Sports', 'Action', 'Shounen'}"
1723,clannad movie,"Drama, Fantasy, Romance, School",Movie,1,7.35,99506,"{'Drama', 'School', 'Romance', 'Movie', 'Fantasy'}"
61,d.n.angel,"Action, Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,26,7.35,126914,"{'TV', 'School', 'Action', 'Romance', 'Comedy', 'Shoujo', 'Magic', 'Fantasy'}"
31163,dimension w,"Action, Sci-Fi, Seinen",TV,12,7.36,130028,"{'TV', 'Sci-Fi', 'Action', 'Seinen'}"
3230,druaga no tou: the aegis of uruk,"Adventure, Comedy, Fantasy",TV,12,7.35,69683,"{'Comedy', 'Adventure', 'TV', 'Fantasy'}"
2484,gear fighter dendoh,"Action, Adventure, Mecha, School, Sci-Fi, Space",TV,38,7.35,1548,"{'Adventure', 'Space', 'TV', 'Sci-Fi', 'School', 'Action', 'Mecha'}"
19951,hunter x hunter movie: the last mission,"Action, Adventure, Shounen, Super Power",Movie,1,7.35,37633,"{'Super Power', 'Adventure', 'Shounen', 'Action', 'Movie'}"
3418,jungle no ouja taa-chan,"Action, Comedy, Parody",TV,50,7.35,801,"{'Parody', 'Comedy', 'Action', 'TV'}"
2544,kazoku robinson hyouryuuki: fushigi na shima no flone,"Adventure, Drama, Historical, Slice of Life",TV,50,7.35,1794,"{'Adventure', 'TV', 'Drama', 'Historical', 'Slice of Life'}"
3229,kimi ga aruji de shitsuji ga ore de,"Comedy, Ecchi, Harem, Parody, Romance",TV,13,7.35,66236,"{'Harem', 'TV', 'Romance', 'Ecchi', 'Parody', 'Comedy'}"
3245,kindaichi shounen no jikenbo specials,"Mystery, Shounen",Special,2,7.35,1194,"{'Shounen', 'Mystery', 'Special'}"
3272,kinnikuman,"Adventure, Comedy, Shounen, Sports",TV,137,7.35,3623,"{'Adventure', 'TV', 'Shounen', 'Comedy', 'Sports'}"
1516,kirarin☆revolution,"Comedy, Drama, Romance, Shoujo",TV,153,7.35,14932,"{'TV', 'Drama', 'Romance', 'Comedy', 'Shoujo'}"
32245,kuromukuro,"Action, Mecha, Sci-Fi",TV,26,7.35,46323,"{'TV', 'Mecha', 'Sci-Fi', 'Action'}"
11777,lupin iii: chi no kokuin - eien no mermaid,"Action, Adventure, Comedy, Shounen",Special,1,7.35,3069,"{'Adventure', 'Shounen', 'Action', 'Special', 'Comedy'}"
1967,mobile suit zeta gundam: a new translation - heir to the stars,"Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.35,6326,"{'Space', 'Drama', 'Sci-Fi', 'Military', 'Movie', 'Mecha'}"
3467,nogizaka haruka no himitsu,"Comedy, Romance",TV,12,7.35,80820,"{'Comedy', 'TV', 'Romance'}"
16468,one piece: glorious island,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,2,7.35,12922,"{'Super Power', 'Adventure', 'Shounen', 'Action', 'Special', 'Comedy', 'Fantasy'}"
2385,one piece: jango no dance carnival,"Comedy, Fantasy, Shounen",Movie,1,7.35,22157,"{'Movie', 'Shounen', 'Comedy', 'Fantasy'}"
195,onegai☆teacher,"Comedy, Drama, Romance, School, Sci-Fi",TV,12,7.35,99558,"{'TV', 'Drama', 'School', 'Sci-Fi', 'Romance', 'Comedy'}"
3887,ookiku furikabutte special,"Drama, Sports",Special,1,7.35,8478,"{'Drama', 'Sports', 'Special'}"
30714,owari no seraph: owaranai seraph,"Comedy, Police, Shounen, Supernatural, Vampire",Special,9,7.35,22823,"{'Shounen', 'Police', 'Vampire', 'Special', 'Comedy', 'Supernatural'}"
13073,prince of tennis: another story ii - ano toki no bokura ova bonus,"Shounen, Sports",Special,2,7.35,2978,"{'Sports', 'Shounen', 'Special'}"
21073,puchimas!!: petit petit idolm@ster,"Comedy, Slice of Life",ONA,74,7.35,5359,"{'ONA', 'Slice of Life', 'Comedy'}"
25647,sabagebu! specials,"Action, Comedy, Military, Shoujo",Special,6,7.35,9065,"{'Action', 'Military', 'Special', 'Comedy', 'Shoujo'}"
13055,sankarea ova,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",OVA,2,7.35,51997,"{'Shounen', 'OVA', 'Romance', 'Ecchi', 'Horror', 'Comedy', 'Supernatural'}"
24029,shijou saikyou no deshi kenichi specials,"Action, Comedy, Martial Arts, School, Shounen",Special,4,7.35,4258,"{'Shounen', 'School', 'Action', 'Special', 'Comedy', 'Martial Arts'}"
28621,subete ga f ni naru: the perfect insider,"Mystery, Psychological, Sci-Fi",TV,11,7.35,81230,"{'Psychological', 'Sci-Fi', 'TV', 'Mystery'}"
9241,super robot taisen og: the inspector,"Action, Mecha, Sci-Fi, Space",TV,26,7.35,5962,"{'TV', 'Space', 'Sci-Fi', 'Action', 'Mecha'}"
390,suzuka,"Drama, Romance, Sports",TV,26,7.35,64161,"{'Drama', 'Sports', 'TV', 'Romance'}"
21881,sword art online ii,"Action, Adventure, Fantasy, Game, Romance",TV,24,7.35,537892,"{'Adventure', 'TV', 'Game', 'Action', 'Romance', 'Fantasy'}"
16417,tamako market,"Comedy, Slice of Life",TV,12,7.35,128529,"{'Slice of Life', 'Comedy', 'TV'}"
2500,the cockpit,"Historical, Military",OVA,3,7.35,5053,"{'OVA', 'Military', 'Historical'}"
30901,utawarerumono: itsuwari no kamen,"Action, Drama, Fantasy",TV,25,7.35,55851,"{'TV', 'Drama', 'Action', 'Fantasy'}"
13677,ao no exorcist movie special,"Comedy, Parody",Special,1,7.34,20543,"{'Parody', 'Comedy', 'Special'}"
9120,beelzebub: hirotta akachan wa daimaou!?,"Action, Comedy, Demons, School, Shounen, Supernatural",Special,1,7.34,21212,"{'Shounen', 'School', 'Demons', 'Action', 'Special', 'Comedy', 'Supernatural'}"
8915,dantalian no shoka,"Action, Historical, Mystery, Supernatural",TV,12,7.34,84779,"{'TV', 'Action', 'Supernatural', 'Historical', 'Mystery'}"
2803,densetsu no yuusha da garn,"Mecha, Sci-Fi, Shounen",TV,46,7.34,1897,"{'Mecha', 'Sci-Fi', 'TV', 'Shounen'}"
6988,doraemon movie 30: nobita no ningyo daikaisen,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.34,1191,"{'Adventure', 'Shounen', 'Movie', 'Comedy', 'Kids', 'Fantasy'}"
11053,doraemon movie 32: nobita to kiseki no shima - animal adventure,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.34,849,"{'Adventure', 'Shounen', 'Movie', 'Comedy', 'Kids', 'Fantasy'}"
376,elfen lied special,"Drama, Ecchi, Horror, Psychological, Supernatural",Special,1,7.34,116129,"{'Drama', 'Special', 'Ecchi', 'Horror', 'Supernatural', 'Psychological'}"
1126,figure 17: tsubasa &amp; hikaru,"Sci-Fi, Slice of Life",TV,13,7.34,6860,"{'Slice of Life', 'Sci-Fi', 'TV'}"
1524,fuujin monogatari,"Drama, Fantasy, School, Slice of Life, Supernatural",TV,13,7.34,8717,"{'TV', 'Drama', 'School', 'Supernatural', 'Slice of Life', 'Fantasy'}"
21635,gj-bu@,"Comedy, School, Slice of Life",Special,1,7.34,18894,"{'School', 'Comedy', 'Slice of Life', 'Special'}"
5658,great mazinger,"Action, Mecha, Sci-Fi, Shounen",TV,56,7.34,1917,"{'TV', 'Shounen', 'Sci-Fi', 'Action', 'Mecha'}"
27945,gugure! kokkuri-san specials,"Comedy, Romance, Shounen, Supernatural",Special,11,7.34,5870,"{'Shounen', 'Special', 'Romance', 'Comedy', 'Supernatural'}"
958,heatguy j,"Action, Adventure, Mecha, Police, Sci-Fi",TV,25,7.34,10727,"{'Adventure', 'TV', 'Police', 'Sci-Fi', 'Action', 'Mecha'}"
4550,hyakko,"Comedy, School, Slice of Life",TV,13,7.34,33112,"{'TV', 'School', 'Comedy', 'Slice of Life'}"
25159,inou-battle wa nichijou-kei no naka de,"Comedy, Romance, School, Slice of Life, Supernatural",TV,12,7.34,144370,"{'TV', 'School', 'Romance', 'Comedy', 'Supernatural', 'Slice of Life'}"
3223,kiddy grade: truth dawn,"Action, Mecha, Sci-Fi, Super Power",Movie,1,7.34,3174,"{'Super Power', 'Sci-Fi', 'Action', 'Movie', 'Mecha'}"
634,koi kaze,"Drama, Psychological, Romance, Seinen",TV,13,7.34,41250,"{'TV', 'Drama', 'Romance', 'Seinen', 'Psychological'}"
33074,lupin iii (2015) specials,"Action, Adventure, Comedy, Shounen",Special,2,7.34,1353,"{'Adventure', 'Shounen', 'Action', 'Special', 'Comedy'}"
1437,lupin iii: honoo no kioku - tokyo crisis,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.34,3138,"{'Adventure', 'Shounen', 'Action', 'Special', 'Comedy', 'Mystery'}"
28013,macross δ,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,26,7.34,30308,"{'Space', 'TV', 'Sci-Fi', 'Action', 'Military', 'Romance', 'Music', 'Mecha'}"
18391,mini van,"Comedy, Game, Parody, Slice of Life",TV,37,7.34,836,"{'TV', 'Game', 'Parody', 'Comedy', 'Slice of Life'}"
2736,mojakou,"Comedy, Fantasy, Sci-Fi",TV,74,7.34,1218,"{'TV', 'Comedy', 'Sci-Fi', 'Fantasy'}"
11033,"natsu-iro egao de 1, 2, jump!",Music,Music,1,7.34,6939,{'Music'}
19653,neppuu kairiku bushi road,"Action, Fantasy, Mecha, Sci-Fi",Special,1,7.34,19967,"{'Sci-Fi', 'Action', 'Special', 'Mecha', 'Fantasy'}"
9999,one piece 3d: mugiwara chase,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,7.34,23772,"{'Adventure', 'Shounen', 'Action', 'Movie', 'Comedy', 'Fantasy'}"
8171,one piece recap,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1,7.34,10147,"{'Super Power', 'Adventure', 'Shounen', 'OVA', 'Action', 'Comedy', 'Fantasy'}"
2386,one piece: yume no soccer ou!,"Comedy, Fantasy, Shounen, Sports",Movie,1,7.34,23915,"{'Shounen', 'Movie', 'Comedy', 'Sports', 'Fantasy'}"
107,ou dorobou jing,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",TV,13,7.34,21920,"{'Adventure', 'TV', 'Shounen', 'Sci-Fi', 'Comedy', 'Fantasy'}"
2847,pokemon diamond &amp; pearl: dialga vs. palkia vs. darkrai,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.34,38238,"{'Adventure', 'Drama', 'Action', 'Movie', 'Comedy', 'Kids', 'Fantasy'}"
2361,sei juushi bismarck,"Action, Mecha, Sci-Fi, Space",TV,51,7.34,2764,"{'TV', 'Space', 'Sci-Fi', 'Action', 'Mecha'}"
28495,sidonia no kishi movie,"Action, Mecha, Sci-Fi, Seinen, Space",Movie,1,7.34,5472,"{'Space', 'Sci-Fi', 'Action', 'Movie', 'Seinen', 'Mecha'}"
173,tactics,"Comedy, Drama, Fantasy, Mystery, Shounen, Super Power",TV,25,7.34,27358,"{'Super Power', 'TV', 'Shounen', 'Drama', 'Comedy', 'Mystery', 'Fantasy'}"
1303,the animatrix,"Action, Drama, Sci-Fi",OVA,9,7.34,42831,"{'Drama', 'Sci-Fi', 'Action', 'OVA'}"
3455,to love-ru,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi",TV,26,7.34,237563,"{'Harem', 'TV', 'School', 'Sci-Fi', 'Romance', 'Ecchi', 'Comedy'}"
4896,umineko no naku koro ni,"Horror, Mystery, Psychological, Supernatural",TV,26,7.34,126865,"{'TV', 'Horror', 'Supernatural', 'Mystery', 'Psychological'}"
883,yuu☆yuu☆hakusho: meikai shitou-hen - honoo no kizuna,"Action, Comedy",Movie,1,7.34,13775,"{'Movie', 'Comedy', 'Action'}"
1901,11-nin iru!,"Action, Adventure, Drama, Mystery, Romance, Sci-Fi, Shoujo, Space",Movie,1,7.33,4311,"{'Adventure', 'Space', 'Drama', 'Sci-Fi', 'Action', 'Romance', 'Movie', 'Mystery', 'Shoujo'}"
32323,aishen qiaokeli-ing...,"Comedy, Harem, Romance, School",ONA,15,7.33,11936,"{'Harem', 'ONA', 'School', 'Romance', 'Comedy'}"
12669,amagami ss+ plus specials,Romance,Special,6,7.33,17764,"{'Special', 'Romance'}"
31754,aoharu x kikanjuu: kemono-tachi no senjou da na!,"Action, Comedy, Shounen",Special,1,7.33,13993,"{'Comedy', 'Action', 'Shounen', 'Special'}"
1205,aru tabibito no nikki,"Adventure, Fantasy",ONA,6,7.33,15565,"{'ONA', 'Adventure', 'Fantasy'}"
10681,blood-c: the last dark,"Action, Horror, Supernatural, Vampire",Movie,1,7.33,37925,"{'Vampire', 'Action', 'Movie', 'Horror', 'Supernatural'}"
24469,buddy complex: kanketsu-hen - ano sora ni kaeru mirai de,"Action, Mecha, Sci-Fi",Special,2,7.33,14158,"{'Mecha', 'Sci-Fi', 'Action', 'Special'}"
24429,daze,Music,Music,1,7.33,2919,{'Music'}
9379,denpa onna to seishun otoko,"Comedy, Sci-Fi, Seinen, Slice of Life",TV,12,7.33,149497,"{'TV', 'Sci-Fi', 'Comedy', 'Seinen', 'Slice of Life'}"
2667,doraemon movie 04: nobita no kaitei kiganjou,Fantasy,Movie,1,7.33,1168,"{'Movie', 'Fantasy'}"
2666,doraemon movie 10: nobita no nippon tanjou,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.33,1176,"{'Adventure', 'Shounen', 'Movie', 'Comedy', 'Kids', 'Fantasy'}"
2655,doraemon movie 23: nobita to robot kingdom,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.33,2139,"{'Adventure', 'Shounen', 'Movie', 'Comedy', 'Kids', 'Fantasy'}"
893,dragon ball movie 4: saikyou e no michi,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,1,7.33,26104,"{'Super Power', 'Adventure', 'Shounen', 'Sci-Fi', 'Action', 'Movie', 'Comedy', 'Fantasy'}"
1299,flag,"Mecha, Military",ONA,13,7.33,10531,"{'ONA', 'Mecha', 'Military'}"
29325,ghost in the shell: arise - alternative architecture,"Mecha, Police, Psychological, Sci-Fi",TV,10,7.33,21805,"{'TV', 'Police', 'Sci-Fi', 'Psychological', 'Mecha'}"
24231,hitsugi no chaika: avenging battle,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",TV,10,7.33,91049,"{'Adventure', 'TV', 'Shounen', 'Action', 'Romance', 'Comedy', 'Fantasy'}"
15785,inazuma eleven go vs. danball senki w movie,"Action, Kids, Mecha, Sports",Movie,1,7.34,3239,"{'Action', 'Movie', 'Sports', 'Mecha', 'Kids'}"
469,karin,"Comedy, Romance, School, Shounen, Vampire",TV,24,7.33,106142,"{'TV', 'Shounen', 'Vampire', 'School', 'Romance', 'Comedy'}"
3222,kiddy grade: maelstrom,"Action, Mecha, Sci-Fi, Super Power",Movie,1,7.33,3189,"{'Super Power', 'Sci-Fi', 'Action', 'Movie', 'Mecha'}"
11313,kimi no iru machi: tasogare kousaten,"Drama, Romance, School, Shounen",OVA,2,7.33,25799,"{'OVA', 'Shounen', 'Drama', 'School', 'Romance'}"
5042,kiss x sis,"Comedy, Ecchi, Harem, Romance, School, Seinen",OVA,12,7.33,125614,"{'Harem', 'OVA', 'School', 'Romance', 'Ecchi', 'Comedy', 'Seinen'}"
837,kyou no 5 no 2,"Comedy, Ecchi, School, Seinen",OVA,4,7.33,22431,"{'OVA', 'School', 'Ecchi', 'Comedy', 'Seinen'}"
1422,lupin iii: $1 money wars,"Action, Adventure, Comedy, Shounen",Special,1,7.33,2950,"{'Adventure', 'Shounen', 'Action', 'Special', 'Comedy'}"
5084,mai mai shinko to sennen no mahou,"Adventure, Drama",Movie,1,7.33,6491,"{'Movie', 'Drama', 'Adventure'}"
7261,mameshiba,Comedy,Special,24,7.33,3085,"{'Comedy', 'Special'}"
5351,mobile suit gundam 00: tenshitachi no kiseki,"Action, Mecha, Sci-Fi",Special,1,7.33,4680,"{'Mecha', 'Sci-Fi', 'Action', 'Special'}"
2948,motto! ojamajo doremi: kaeru ishi no himitsu,"Kids, Magic, Shoujo",Movie,1,7.33,2108,"{'Movie', 'Magic', 'Shoujo', 'Kids'}"
4879,mouryou no hako,"Mystery, Seinen, Supernatural, Thriller",TV,13,7.33,36075,"{'TV', 'Thriller', 'Seinen', 'Supernatural', 'Mystery'}"
